uid,id,score
u00059,a02041,1
u00059,a01513,1
u00059,a05479,4
u00059,a05767,2
u00059,a03230,3
u00059,a06211,4
u00059,a03982,1
u00059,a06242,1
u00059,a05003,5
u00059,a01261,1
u00059,a06672,1
u00059,a05042,1
u00059,a00823,5
u00059,a05176,4
u00059,a01676,2
u00059,a00168,4
u00059,a03352,3
u00059,a02355,3
u00059,a05403,1
u00059,a05202,3
u00059,a01367,1
u00059,a03207,1
u00059,a00847,4
u00059,a02215,4
u00059,a06669,4
u00059,a06433,4
u00059,a02625,4
u00059,a06372,3
u00059,a05850,2
u00059,a05220,5
u00059,a04506,1
u00059,a03023,4
u00059,a00834,4
u00059,a01451,2
u00059,a03661,3
u00059,a00428,1
u00059,a03916,3
u00059,a04407,5
u00059,a00082,5
u00059,a04963,2
u00059,a00716,3
u00059,a04104,5
u00059,a00045,5
u00059,a02346,4
u00059,a05260,4
u00059,a06345,1
u00059,a06883,4
u00059,a06059,4
u00059,a04064,5
u00059,a06794,3
u00059,a06474,1
u00059,a06455,5
u00059,a00227,3
u00059,a06212,2
u00059,a02553,5
u00059,a05452,4
u00059,a01108,5
u00059,a02716,4
u00059,a06715,5
u00059,a03307,4
u00059,a04583,2
u00059,a01750,3
u00059,a05659,2
u00059,a03632,1
u00059,a03999,2
u00059,a01093,2
u00059,a01894,2
u00059,a04778,4
u00059,a05837,3
u00059,a02702,1
u00059,a05321,1
u00059,a04033,3
u00059,a03886,3
u00059,a06188,1
u00059,a02990,3
u00059,a06758,4
u00060,a05833,2
u00060,a03398,1
u00060,a04818,5
u00060,a02841,4
u00060,a06281,2
u00060,a01365,2
u00060,a00793,4
u00060,a05587,1
u00060,a04483,2
u00060,a04052,4
u00060,a01205,3
u00060,a02504,2
u00060,a01542,4
u00060,a04072,5
u00060,a02831,4
u00060,a04261,2
u00060,a03780,4
u00060,a05433,1
u00060,a04968,1
u00060,a01946,1
u00060,a06405,5
u00060,a00939,5
u00060,a05127,2
u00060,a00225,1
u00060,a02576,3
u00060,a04516,1
u00060,a05663,1
u00060,a02841,2
u00060,a04394,5
u00060,a05349,3
u00060,a00745,2
u00060,a01597,1
u00060,a03345,2
u00060,a00254,2
u00060,a02220,2
u00060,a05645,4
u00060,a06945,1
u00060,a04956,3
u00060,a00550,2
u00060,a01527,5
u00060,a05593,4
u00060,a02669,3
u00060,a04174,5
u00060,a05313,4
u00060,a03014,3
u00060,a01227,1
u00060,a02566,2
u00060,a01084,2
u00060,a01987,2
u00060,a05567,3
u00060,a04866,3
u00060,a03433,5
u00060,a04822,2
u00060,a01229,2
u00060,a04795,4
u00060,a04497,4
u00060,a03458,1
u00060,a04807,2
u00060,a02835,4
u00060,a00675,1
u00060,a01665,1
u00060,a00397,3
u00060,a04557,1
u00060,a00434,1
u00060,a00541,5
u00060,a01891,2
u00060,a05386,2
u00060,a06362,2
u00060,a00475,2
u00060,a06876,3
u00060,a00282,5
u00060,a00414,5
u00060,a02504,5
u00060,a03568,4
u00060,a03344,3
u00060,a00303,1
u00060,a00414,5
u00060,a06651,3
u00060,a04593,3
u00060,a01303,1
u00060,a05110,5
u00060,a04247,5
u00060,a05382,1
u00060,a01446,2
u00060,a01507,2
u00060,a04600,4
u00060,a06384,2
u00060,a04062,3
u00060,a03731,2
u00060,a06624,5
u00060,a04843,4
u00060,a03538,2
u00061,a03735,1
u00061,a00269,4
u00061,a05224,3
u00061,a04233,3
u00061,a06117,5
u00061,a00187,5
u00061,a03163,4
u00061,a01259,2
u00061,a02696,1
u00061,a03537,1
u00061,a01591,5
u00061,a03675,5
u00061,a04162,2
u00061,a02570,4
u00061,a05680,5
u00061,a04115,5
u00061,a06197,4
u00061,a02800,1
u00061,a00576,3
u00061,a05184,5
u00061,a01194,1
u00061,a06877,1
u00061,a03269,1
u00061,a00202,1
u00061,a03203,1
u00061,a02906,5
u00061,a00803,3
u00061,a00380,3
u00061,a06057,3
u00061,a05977,3
u00061,a00109,3
u00061,a03241,5
u00061,a00136,3
u00061,a00393,2
u00061,a03632,4
u00061,a02190,2
u00061,a01040,3
u00061,a06113,2
u00061,a03643,3
u00061,a00230,5
u00061,a04546,2
u00061,a02825,5
u00061,a00641,5
u00061,a02242,4
u00061,a05504,4
u00061,a03722,3
u00061,a03522,1
u00061,a01751,1
u00061,a00775,5
u00061,a06848,1
u00061,a00379,4
u00061,a06737,3
u00061,a05312,3
u00061,a00453,1
u00061,a00156,5
u00061,a04498,2
u00061,a01724,2
u00061,a02213,3
u00061,a06828,3
u00061,a02962,4
u00061,a03138,4
u00061,a03030,5
u00061,a06257,1
u00061,a06184,3
u00061,a06005,5
u00061,a01217,4
u00061,a04570,1
u00061,a00521,2
u00061,a02744,2
u00061,a03459,5
u00061,a00234,4
u00061,a05414,5
u00061,a04232,3
u00061,a03358,4
u00061,a06566,4
u00061,a06628,3
u00061,a02963,1
u00061,a01340,4
u00061,a04075,3
u00061,a06340,4
u00061,a02930,3
u00061,a05438,3
u00061,a04521,5
u00061,a03843,2
u00061,a01274,2
u00061,a03581,4
u00061,a02106,5
u00061,a05810,4
u00061,a02140,3
u00061,a02549,1
u00061,a06267,2
u00061,a00638,2
u00061,a00101,2
u00061,a05895,2
u00061,a04238,4
u00062,a06577,3
u00062,a06032,3
u00062,a01104,2
u00062,a00937,2
u00062,a00894,2
u00062,a01140,5
u00062,a01594,2
u00062,a05363,4
u00062,a04496,4
u00062,a04779,2
u00062,a01704,4
u00062,a03468,1
u00062,a06116,5
u00062,a04000,1
u00062,a02848,2
u00062,a01332,3
u00062,a04753,2
u00062,a01498,2
u00062,a06714,1
u00062,a03741,3
u00062,a06024,1
u00062,a05345,3
u00062,a04134,2
u00062,a05284,4
u00062,a06101,4
u00062,a03890,4
u00062,a05248,2
u00062,a03122,1
u00062,a02820,2
u00062,a03037,1
u00062,a01488,5
u00062,a05542,5
u00062,a01584,1
u00062,a05498,1
u00062,a00692,1
u00062,a06067,1
u00062,a06400,2
u00062,a04825,4
u00062,a02894,3
u00062,a06437,1
u00062,a02369,4
u00062,a02864,2
u00062,a02856,4
u00062,a04453,2
u00062,a06641,2
u00062,a01995,1
u00062,a02241,1
u00062,a03762,4
u00062,a05906,5
u00062,a05463,5
u00062,a05159,4
u00062,a01637,2
u00062,a01317,3
u00062,a01455,4
u00062,a02184,3
u00062,a05686,3
u00062,a06437,5
u00062,a03944,2
u00062,a04577,4
u00062,a03175,1
u00062,a01273,3
u00062,a03714,4
u00062,a00579,3
u00062,a01905,4
u00062,a05187,4
u00062,a00715,1
u00062,a06012,3
u00062,a02512,4
u00062,a01328,5
u00062,a04570,4
u00062,a01019,4
u00062,a00830,1
u00062,a00554,4
u00062,a01796,3
u00062,a05876,5
u00062,a05809,3
u00062,a02933,3
u00062,a05506,4
u00062,a05520,1
u00062,a02709,3
u00062,a00239,2
u00062,a06508,4
u00062,a03977,4
u00062,a02373,1
u00062,a04043,1
u00062,a04703,3
u00062,a03451,3
u00062,a03123,5
u00062,a02236,2
u00062,a01625,5
u00062,a05463,3
u00062,a00250,1
u00062,a03838,5
u00062,a04262,2
u00062,a01320,1
u00062,a00661,1
u00063,a03754,1
u00063,a03561,2
u00063,a05017,5
u00063,a01378,4
u00063,a06537,4
u00063,a02753,3
u00063,a01044,5
u00063,a06693,5
u00063,a03576,5
u00063,a02492,3
u00063,a01429,2
u00063,a06348,3
u00063,a05140,3
u00063,a05897,5
u00063,a00824,1
u00063,a01408,3
u00063,a06290,5
u00063,a02916,5
u00063,a01098,2
u00063,a01198,5
u00063,a01870,2
u00063,a02255,1
u00063,a02301,5
u00063,a01263,1
u00063,a06788,3
u00063,a05475,3
u00063,a01277,5
u00063,a05763,4
u00063,a05501,5
u00063,a05965,4
u00063,a05287,5
u00063,a01159,2
u00063,a06417,5
u00063,a00687,5
u00063,a02772,3
u00063,a04893,4
u00063,a00079,4
u00063,a05568,2
u00063,a04133,1
u00063,a00132,2
u00063,a04249,4
u00063,a01891,5
u00063,a03141,2
u00063,a01901,3
u00063,a06527,3
u00063,a00401,3
u00063,a04807,4
u00063,a00478,2
u00063,a02758,5
u00063,a06365,5
u00063,a00711,1
u00063,a05640,3
u00063,a05289,4
u00063,a04235,3
u00063,a03448,3
u00063,a03109,5
u00063,a02591,4
u00063,a01690,3
u00063,a02175,2
u00063,a05244,5
u00063,a05396,2
u00063,a03555,4
u00063,a04839,3
u00063,a05816,2
u00063,a03626,1
u00063,a02242,4
u00063,a03549,2
u00063,a05732,5
u00063,a03362,4
u00063,a06888,5
u00063,a00716,4
u00063,a02532,5
u00063,a01746,4
u00063,a03643,5
u00063,a00232,2
u00063,a03055,1
u00063,a02315,2
u00063,a06694,3
u00063,a05397,2
u00063,a06936,3
u00063,a01470,5
u00063,a01897,3
u00063,a00573,3
u00063,a01177,1
u00063,a06195,5
u00063,a00276,5
u00063,a00939,4
u00063,a01368,2
u00063,a02489,5
u00063,a04141,4
u00063,a05905,5
u00063,a05773,4
u00063,a01241,5
u00063,a05774,3
u00063,a03010,5
u00063,a04697,2
u00064,a03634,1
u00064,a00868,1
u00064,a04274,2
u00064,a02015,5
u00064,a01887,5
u00064,a03408,5
u00064,a04392,2
u00064,a05287,3
u00064,a05981,4
u00064,a02365,3
u00064,a04532,3
u00064,a04369,2
u00064,a05068,5
u00064,a00280,1
u00064,a02402,2
u00064,a02535,3
u00064,a06198,5
u00064,a02715,1
u00064,a05787,1
u00064,a05393,2
u00064,a06926,3
u00064,a06643,5
u00064,a06421,2
u00064,a06083,2
u00064,a02529,3
u00064,a06208,5
u00064,a06280,1
u00064,a02428,5
u00064,a00877,5
u00064,a05298,3
u00064,a02032,4
u00064,a04808,1
u00064,a05149,1
u00064,a03572,1
u00064,a05094,3
u00064,a04813,5
u00064,a06005,3
u00064,a00130,5
u00064,a03449,4
u00064,a03792,3
u00064,a05637,2
u00064,a05068,1
u00064,a06764,5
u00064,a04059,5
u00064,a02915,2
u00064,a04375,4
u00064,a03709,2
u00064,a01179,4
u00064,a04595,2
u00064,a02031,2
u00064,a03385,4
u00064,a02389,5
u00064,a04910,1
u00064,a00938,1
u00064,a02715,4
u00064,a05231,5
u00064,a06319,3
u00064,a03634,3
u00064,a04649,3
u00064,a06034,4
u00064,a04066,4
u00064,a03974,4
u00064,a02177,1
u00064,a04537,3
u00064,a00831,4
u00064,a04121,3
u00064,a02085,2
u00064,a02007,5
u00064,a02060,4
u00064,a05082,2
u00064,a04794,1
u00064,a06676,3
u00064,a01174,3
u00064,a01117,2
u00064,a02132,5
u00064,a04664,2
u00064,a00361,5
u00064,a04732,1
u00064,a03420,4
u00064,a00174,2
u00064,a04033,4
u00064,a04163,2
u00064,a04410,3
u00064,a05137,4
u00064,a05198,3
u00064,a04081,1
u00064,a01150,2
u00064,a05856,3
u00064,a04307,5
u00064,a03913,1
u00064,a06858,1
u00064,a05048,4
u00064,a04440,2
u00065,a01399,2
u00065,a01839,2
u00065,a05671,4
u00065,a01172,5
u00065,a02229,2
u00065,a05366,5
u00065,a02524,3
u00065,a06950,5
u00065,a01958,4
u00065,a01514,5
u00065,a00618,1
u00065,a04003,5
u00065,a02270,4
u00065,a02210,3
u00065,a01923,4
u00065,a06352,5
u00065,a00629,2
u00065,a02541,2
u00065,a00791,1
u00065,a04898,4
u00065,a05726,4
u00065,a05459,3
u00065,a05116,1
u00065,a04268,2
u00065,a03728,3
u00065,a06649,1
u00065,a02005,4
u00065,a06958,2
u00065,a01517,1
u00065,a05049,5
u00065,a06920,3
u00065,a04984,3
u00065,a06442,1
u00065,a06034,1
u00065,a04041,2
u00065,a05732,5
u00065,a00751,2
u00065,a04563,5
u00065,a05527,5
u00065,a03651,2
u00065,a05955,2
u00065,a00853,4
u00065,a00356,3
u00065,a05901,1
u00065,a04290,2
u00065,a02910,1
u00065,a01740,1
u00065,a05607,5
u00065,a00623,4
u00065,a04006,5
u00065,a06072,2
u00065,a00358,1
u00065,a06146,1
u00065,a06704,5
u00065,a01446,4
u00065,a02759,1
u00065,a01755,1
u00065,a06166,4
u00065,a01681,2
u00065,a04740,5
u00065,a02828,5
u00065,a03074,5
u00065,a03771,3
u00065,a03794,3
u00065,a01624,1
u00065,a01949,1
u00065,a01911,1
u00065,a04718,4
u00065,a02992,2
u00065,a06687,1
u00065,a03659,5
u00065,a04453,1
u00065,a05062,5
u00065,a06349,5
u00065,a04441,4
u00065,a06088,5
u00065,a02621,1
u00065,a01099,4
u00065,a00558,5
u00065,a05506,3
u00065,a01869,5
u00065,a04153,2
u00065,a03124,2
u00065,a00176,1
u00065,a00315,1
u00065,a06143,4
u00065,a01432,5
u00065,a04344,2
u00065,a05848,1
u00065,a04315,4
u00065,a03015,4
u00065,a01084,2
u00065,a06393,5
u00065,a05241,4
u00065,a03327,4
u00065,a05793,5
u00065,a01784,5
u00066,a05496,3
u00066,a05497,4
u00066,a00569,5
u00066,a05607,4
u00066,a01525,2
u00066,a02751,5
u00066,a06786,4
u00066,a05991,3
u00066,a01942,1
u00066,a02273,4
u00066,a04395,1
u00066,a00338,1
u00066,a06620,5
u00066,a02400,5
u00066,a03597,2
u00066,a00369,3
u00066,a02330,1
u00066,a03204,3
u00066,a03339,3
u00066,a03009,5
u00066,a03692,5
u00066,a05100,5
u00066,a03750,1
u00066,a05054,4
u00066,a01798,2
u00066,a00892,1
u00066,a00326,4
u00066,a02243,3
u00066,a01708,4
u00066,a01295,5
u00066,a05418,1
u00066,a01290,3
u00066,a01575,4
u00066,a04598,2
u00066,a02764,1
u00066,a01828,4
u00066,a02695,5
u00066,a05231,5
u00066,a04271,5
u00066,a04599,1
u00066,a03173,1
u00066,a03305,2
u00066,a01995,3
u00066,a06380,4
u00066,a00498,1
u00066,a00664,1
u00066,a03403,3
u00066,a00282,5
u00066,a03182,4
u00066,a02651,5
u00066,a00365,5
u00066,a02823,1
u00066,a05975,4
u00066,a02288,1
u00066,a02767,4
u00066,a03776,2
u00066,a02651,3
u00066,a03703,1
u00066,a05311,5
u00066,a00877,3
u00066,a05865,3
u00066,a03382,2
u00066,a06413,1
u00066,a03049,4
u00066,a06365,5
u00066,a01598,2
u00066,a03477,4
u00066,a04149,5
u00066,a02364,3
u00066,a00633,4
u00066,a04850,1
u00066,a02085,1
u00066,a04120,3
u00066,a06620,1
u00066,a04819,1
u00066,a04318,1
u00066,a03746,4
u00066,a00282,1
u00066,a06513,3
u00066,a06816,5
u00066,a03659,5
u00066,a05410,3
u00066,a05232,2
u00066,a03533,1
u00066,a00940,5
u00066,a03189,1
u00066,a02025,1
u00066,a06001,5
u00066,a02349,1
u00066,a05897,1
u00066,a03175,2
u00066,a01456,3
u00066,a04217,4
u00066,a04185,3
u00066,a06053,2
u00067,a05062,1
u00067,a00375,4
u00067,a02274,2
u00067,a00932,2
u00067,a02127,3
u00067,a02611,3
u00067,a01823,2
u00067,a06898,4
u00067,a05275,2
u00067,a04443,4
u00067,a00666,4
u00067,a05794,2
u00067,a01606,3
u00067,a06291,3
u00067,a01452,3
u00067,a04839,4
u00067,a05568,5
u00067,a02296,2
u00067,a02487,3
u00067,a01382,3
u00067,a06723,3
u00067,a02636,2
u00067,a05820,3
u00067,a01266,3
u00067,a03455,4
u00067,a04372,1
u00067,a01157,3
u00067,a06544,4
u00067,a05858,4
u00067,a00561,4
u00067,a04022,5
u00067,a03523,2
u00067,a03072,5
u00067,a02795,3
u00067,a00382,4
u00067,a06914,5
u00067,a02346,4
u00067,a05803,4
u00067,a06959,2
u00067,a02788,2
u00067,a00962,2
u00067,a01325,4
u00067,a06767,5
u00067,a01963,2
u00067,a02544,4
u00067,a04110,1
u00067,a05168,3
u00067,a05010,5
u00067,a02145,4
u00067,a04816,1
u00067,a01707,3
u00067,a04860,2
u00067,a05102,2
u00067,a01784,2
u00067,a02043,4
u00067,a06084,3
u00067,a00201,5
u00067,a06953,2
u00067,a03641,3
u00067,a00017,4
u00067,a00594,4
u00067,a00685,4
u00067,a03442,1
u00067,a06591,2
u00067,a03497,3
u00067,a01306,3
u00067,a00119,3
u00067,a06187,5
u00067,a01779,3
u00067,a04668,3
u00067,a03507,5
u00067,a04223,4
u00067,a02370,2
u00067,a01579,3
u00067,a01473,4
u00067,a01697,2
u00067,a03833,4
u00067,a06909,2
u00067,a05374,1
u00067,a02136,4
u00067,a00502,1
u00067,a06817,2
u00067,a00731,1
u00067,a02833,4
u00067,a04393,4
u00067,a02292,5
u00067,a00087,5
u00067,a05252,5
u00067,a03679,3
u00067,a00760,2
u00067,a05154,3
u00067,a04072,3
u00067,a06008,3
u00068,a01052,3
u00068,a04192,5
u00068,a00461,1
u00068,a06624,2
u00068,a05959,4
u00068,a01427,4
u00068,a06940,1
u00068,a02350,2
u00068,a04297,3
u00068,a06589,4
u00068,a01727,2
u00068,a01771,1
u00068,a01432,1
u00068,a02973,3
u00068,a01210,2
u00068,a04672,1
u00068,a01282,4
u00068,a00016,1
u00068,a05288,1
u00068,a00826,1
u00068,a01857,4
u00068,a02048,2
u00068,a06774,5
u00068,a04935,3
u00068,a02785,5
u00068,a04366,5
u00068,a06768,2
u00068,a05210,4
u00068,a06504,3
u00068,a00327,4
u00068,a01732,4
u00068,a05158,4
u00068,a01323,5
u00068,a03035,2
u00068,a01914,2
u00068,a01630,2
u00068,a05946,1
u00068,a00187,5
u00068,a06693,1
u00068,a00984,4
u00068,a02223,4
u00068,a04847,1
u00068,a04807,2
u00068,a05859,4
u00068,a06934,5
u00068,a06464,2
u00068,a05560,2
u00068,a03884,4
u00068,a05124,2
u00068,a00818,4
u00068,a04481,2
u00068,a02360,5
u00068,a01647,4
u00068,a04632,1
u00068,a05872,4
u00068,a06511,3
u00068,a05884,5
u00068,a00578,4
u00068,a06156,2
u00068,a05852,1
u00068,a00935,4
u00068,a06810,4
u00068,a00298,3
u00068,a02859,3
u00068,a06411,5
u00068,a01723,2
u00068,a04734,2
u00068,a05963,5
u00068,a06801,4
u00068,a03871,2
u00068,a05013,5
u00068,a02921,2
u00068,a05569,4
u00068,a03538,3
u00068,a05527,2
u00068,a06368,4
u00068,a04616,4
u00068,a00526,2
u00068,a05778,1
u00068,a02120,4
u00068,a06723,1
u00068,a01880,3
u00068,a06156,3
u00068,a01451,3
u00068,a01078,3
u00068,a03042,1
u00068,a01401,5
u00068,a01862,1
u00068,a01070,4
u00068,a04627,3
u00068,a05295,2
u00068,a03814,3
u00069,a06366,3
u00069,a05662,5
u00069,a06877,3
u00069,a01444,5
u00069,a01833,3
u00069,a01279,1
u00069,a01555,2
u00069,a01452,4
u00069,a01251,3
u00069,a04028,1
u00069,a01453,3
u00069,a01321,4
u00069,a02471,4
u00069,a00651,4
u00069,a01042,2
u00069,a01863,2
u00069,a01471,3
u00069,a05114,1
u00069,a04756,1
u00069,a03612,1
u00069,a04633,1
u00069,a03548,2
u00069,a03182,2
u00069,a06950,2
u00069,a02716,2
u00069,a04016,3
u00069,a06642,4
u00069,a05753,3
u00069,a06148,4
u00069,a04345,3
u00069,a02371,2
u00069,a06932,2
u00069,a02771,5
u00069,a01149,2
u00069,a04069,1
u00069,a05686,5
u00069,a00254,2
u00069,a05130,3
u00069,a06823,1
u00069,a01034,2
u00069,a01332,5
u00069,a04357,4
u00069,a01452,5
u00069,a02633,5
u00069,a00258,1
u00069,a04970,2
u00069,a06024,2
u00069,a02045,5
u00069,a06456,1
u00069,a06130,1
u00069,a05047,5
u00069,a01764,5
u00069,a05351,3
u00069,a04614,5
u00069,a03110,1
u00069,a03641,3
u00069,a03673,5
u00069,a02943,1
u00069,a00181,5
u00069,a04113,4
u00069,a02308,1
u00069,a00124,1
u00069,a05532,3
u00069,a00675,5
u00069,a06773,1
u00069,a00213,2
u00069,a02224,2
u00069,a05373,1
u00069,a01727,5
u00069,a02440,5
u00069,a05480,4
u00069,a03872,4
u00069,a00424,1
u00069,a00528,5
u00069,a04722,5
u00069,a00711,2
u00069,a05415,4
u00069,a05607,5
u00069,a02282,3
u00069,a02568,5
u00069,a01205,3
u00069,a00993,5
u00069,a05385,1
u00069,a02369,4
u00069,a04047,4
u00069,a05154,4
u00069,a04205,3
u00069,a02815,5
u00069,a03444,3
u00069,a05027,4
u00069,a04475,4
u00069,a00720,3
u00069,a01709,5
u00069,a06087,2
u00069,a03652,1
u00070,a05873,2
u00070,a00717,3
u00070,a02113,5
u00070,a05037,5
u00070,a02771,3
u00070,a00012,3
u00070,a05051,2
u00070,a00047,1
u00070,a02105,2
u00070,a02428,4
u00070,a00545,1
u00070,a02243,1
u00070,a04327,1
u00070,a00939,4
u00070,a05801,5
u00070,a05892,2
u00070,a02341,1
u00070,a05719,4
u00070,a05304,3
u00070,a04805,2
u00070,a03008,3
u00070,a06669,5
u00070,a01305,3
u00070,a06942,5
u00070,a04375,1
u00070,a04540,1
u00070,a02034,3
u00070,a01646,5
u00070,a00557,5
u00070,a04426,5
u00070,a06693,1
u00070,a01680,4
u00070,a04554,1
u00070,a05500,4
u00070,a02035,5
u00070,a05386,4
u00070,a06029,2
u00070,a06194,1
u00070,a06528,3
u00070,a05970,5
u00070,a05315,2
u00070,a00080,1
u00070,a05833,1
u00070,a05896,2
u00070,a03823,4
u00070,a03121,4
u00070,a02694,2
u00070,a00422,2
u00070,a03276,3
u00070,a03595,3
u00070,a02305,2
u00070,a06912,4
u00070,a03701,2
u00070,a00279,5
u00070,a01567,1
u00070,a01535,5
u00070,a04698,1
u00070,a01457,4
u00070,a01152,5
u00070,a01027,1
u00070,a01238,5
u00070,a00492,5
u00070,a01652,2
u00070,a01342,1
u00070,a04560,2
u00070,a02841,1
u00070,a00983,5
u00070,a04984,2
u00070,a01709,1
u00070,a03758,1
u00070,a03841,2
u00070,a03642,3
u00070,a04512,2
u00070,a04701,4
u00070,a00608,5
u00070,a04898,4
u00070,a03270,2
u00070,a02274,3
u00070,a00553,3
u00070,a00594,3
u00070,a01642,5
u00070,a05103,5
u00070,a06165,5
u00070,a03876,3
u00070,a03681,3
u00070,a01739,5
u00070,a04241,1
u00070,a04712,4
u00070,a04060,3
u00070,a06551,5
u00070,a01867,2
u00070,a00751,5
u00070,a00581,1
u00070,a00074,4
u00071,a05544,2
u00071,a03128,3
u00071,a04654,1
u00071,a00750,3
u00071,a00500,2
u00071,a00710,3
u00071,a05375,3
u00071,a00714,1
u00071,a04745,1
u00071,a02559,2
u00071,a06608,4
u00071,a02443,2
u00071,a00445,1
u00071,a03472,2
u00071,a05187,5
u00071,a04544,2
u00071,a06563,5
u00071,a00861,2
u00071,a03281,5
u00071,a04085,3
u00071,a06325,1
u00071,a01872,5
u00071,a05592,2
u00071,a04154,4
u00071,a01375,3
u00071,a03623,4
u00071,a02762,1
u00071,a05264,5
u00071,a06849,5
u00071,a00155,3
u00071,a02047,2
u00071,a02133,1
u00071,a02507,4
u00071,a00011,2
u00071,a04078,5
u00071,a02050,4
u00071,a06465,3
u00071,a00740,2
u00071,a04983,4
u00071,a04563,1
u00071,a05585,5
u00071,a01463,1
u00071,a06614,3
u00071,a06894,3
u00071,a05706,5
u00071,a05314,5
u00071,a02435,1
u00071,a00658,2
u00071,a05991,2
u00071,a03612,1
u00071,a06612,3
u00071,a03533,4
u00071,a05669,2
u00071,a06132,3
u00071,a03724,4
u00071,a04303,2
u00071,a03375,5
u00071,a03790,5
u00071,a06266,4
u00071,a03261,1
u00071,a06022,1
u00071,a01262,2
u00071,a00032,5
u00071,a03272,5
u00071,a05583,1
u00071,a05005,5
u00071,a02894,3
u00071,a04183,4
u00071,a03738,3
u00071,a04753,1
u00071,a05295,5
u00071,a02692,2
u00071,a01666,4
u00071,a04421,1
u00071,a00613,4
u00071,a06447,3
u00071,a04798,1
u00071,a01398,4
u00071,a04319,3
u00071,a02872,4
u00071,a01420,4
u00071,a04519,4
u00071,a06592,5
u00071,a01654,2
u00071,a02433,3
u00071,a04124,1
u00071,a01665,3
u00071,a04255,4
u00071,a06931,3
u00071,a00595,5
u00071,a00865,3
u00071,a01128,2
u00071,a04253,4
u00071,a03838,1
u00071,a02334,3
u00071,a00484,5
u00071,a00322,1
u00072,a01974,3
u00072,a06233,5
u00072,a00561,2
u00072,a06846,4
u00072,a05963,3
u00072,a06671,4
u00072,a03704,1
u00072,a02519,5
u00072,a02165,5
u00072,a06565,1
u00072,a04202,4
u00072,a03096,2
u00072,a03999,2
u00072,a05151,2
u00072,a06145,5
u00072,a06693,2
u00072,a04432,4
u00072,a00078,4
u00072,a04544,1
u00072,a02026,3
u00072,a05549,3
u00072,a03327,5
u00072,a00217,2
u00072,a02973,2
u00072,a05220,4
u00072,a04174,1
u00072,a04757,3
u00072,a06542,1
u00072,a05655,3
u00072,a00456,5
u00072,a04201,3
u00072,a05281,4
u00072,a06338,3
u00072,a06622,2
u00072,a03766,1
u00072,a04205,2
u00072,a03627,5
u00072,a04603,2
u00072,a03975,1
u00072,a06950,2
u00072,a01216,2
u00072,a00649,3
u00072,a03282,3
u00072,a00061,1
u00072,a00087,5
u00072,a01044,5
u00072,a05497,4
u00072,a01924,4
u00072,a04263,2
u00072,a05665,4
u00072,a06060,3
u00072,a06508,5
u00072,a05503,4
u00072,a00016,3
u00072,a06858,2
u00072,a05399,5
u00072,a03242,1
u00072,a06654,2
u00072,a06655,4
u00072,a06414,1
u00072,a05334,5
u00072,a05206,4
u00072,a02458,3
u00072,a00917,2
u00072,a03758,5
u00072,a03710,1
u00072,a01266,4
u00072,a04671,2
u00072,a00508,3
u00072,a03640,2
u00072,a03596,5
u00072,a04238,1
u00072,a04649,3
u00072,a01221,3
u00072,a03376,5
u00072,a05705,3
u00072,a01334,1
u00072,a00250,2
u00072,a03478,3
u00072,a00592,5
u00072,a03663,5
u00072,a00680,3
u00072,a05283,2
u00072,a04633,1
u00072,a05024,5
u00072,a01155,3
u00072,a03179,4
u00072,a02941,4
u00072,a00526,2
u00072,a06948,1
u00072,a03521,3
u00072,a05383,5
u00072,a03344,3
u00072,a06159,5
u00072,a03027,3
u00072,a03180,4
u00073,a05386,3
u00073,a05298,1
u00073,a01659,5
u00073,a00331,2
u00073,a06441,4
u00073,a02854,5
u00073,a00881,5
u00073,a00386,2
u00073,a00883,2
u00073,a02193,3
u00073,a02298,2
u00073,a03197,3
u00073,a05606,3
u00073,a03537,3
u00073,a03392,5
u00073,a05953,2
u00073,a02984,2
u00073,a00242,5
u00073,a05066,4
u00073,a04764,5
u00073,a02840,5
u00073,a03212,2
u00073,a00610,1
u00073,a03032,1
u00073,a06381,2
u00073,a02773,5
u00073,a02123,2
u00073,a01685,1
u00073,a02734,4
u00073,a00030,2
u00073,a03899,2
u00073,a00568,2
u00073,a01350,1
u00073,a01847,2
u00073,a04790,1
u00073,a06490,2
u00073,a02639,3
u00073,a04408,3
u00073,a05349,5
u00073,a03038,5
u00073,a05464,5
u00073,a04174,1
u00073,a06242,2
u00073,a06252,4
u00073,a03149,2
u00073,a03244,2
u00073,a04840,4
u00073,a03402,3
u00073,a06473,3
u00073,a02011,2
u00073,a00826,5
u00073,a05627,5
u00073,a03657,5
u00073,a00263,3
u00073,a03782,1
u00073,a01149,4
u00073,a04076,3
u00073,a01714,1
u00073,a05322,1
u00073,a05727,1
u00073,a03626,4
u00073,a05302,1
u00073,a05920,1
u00073,a06654,4
u00073,a00585,4
u00073,a02972,2
u00073,a04566,5
u00073,a04963,1
u00073,a06721,1
u00073,a02487,2
u00073,a01576,2
u00073,a03992,5
u00073,a06730,2
u00073,a05572,3
u00073,a04451,3
u00073,a02255,2
u00073,a01896,2
u00073,a03365,5
u00073,a00585,4
u00073,a05653,3
u00073,a02663,3
u00073,a06850,1
u00073,a04749,2
u00073,a03920,4
u00073,a01138,2
u00073,a05250,5
u00073,a06532,3
u00073,a03323,2
u00073,a00586,1
u00073,a01377,3
u00073,a05236,5
u00073,a00556,4
